paper_id,day,title,authors_short,task_cluster,modality,method_family,relevance_tier,keyword_hits,paper_page,pdf
1143,2026-06-05,Memory-Efficient Fine-Tuning Diffusion Transformers via Dynamic Patch Sampling and Block Skipping,"Sunghyun Park, Jeongho Kim, Hyoungwoo Park et al.",效率、训练与压缩,图像,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Park_Memory-Efficient_Fine-Tuning_Diffusion_Transformers_via_Dynamic_Patch_Sampling_and_Block_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Park_Memory-Efficient_Fine-Tuning_Diffusion_Transformers_via_Dynamic_Patch_Sampling_and_Block_CVPR_2026_paper.pdf
1205,2026-06-05,DiffDecompose: Layer-Wise Decomposition of Alpha-Composited Images via Diffusion Transformers,"Zitong Wang, Hang Zhao, Qianyu Zhou et al.",人体、运动与虚拟人,人体/运动,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_DiffDecompose_Layer-Wise_Decomposition_of_Alpha-Composited_Images_via_Diffusion_Transformers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_DiffDecompose_Layer-Wise_Decomposition_of_Alpha-Composited_Images_via_Diffusion_Transformers_CVPR_2026_paper.pdf
1221,2026-06-05,Imagine Before Concentration: Diffusion-Guided Registers Enhance Partially Relevant Video Retrieval,"Jun Li, Xuhang Lou, Jinpeng Wang et al.",对齐、安全与可控生成,视频,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Imagine_Before_Concentration_Diffusion-Guided_Registers_Enhance_Partially_Relevant_Video_Retrieval_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Imagine_Before_Concentration_Diffusion-Guided_Registers_Enhance_Partially_Relevant_Video_Retrieval_CVPR_2026_paper.pdf
1223,2026-06-05,EgoFlow: Gradient-Guided Flow Matching for Egocentric 6DoF Object Motion Generation,"Abhishek Saroha, Huajian Zeng, Xingxing Zuo et al.",对齐、安全与可控生成,科学/医学/特殊传感,Flow / MeanFlow,标题强相关: flow family,flow; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Saroha_EgoFlow_Gradient-Guided_Flow_Matching_for_Egocentric_6DoF_Object_Motion_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Saroha_EgoFlow_Gradient-Guided_Flow_Matching_for_Egocentric_6DoF_Object_Motion_Generation_CVPR_2026_paper.pdf
1229,2026-06-05,Thermal Diffusion Matters: Infrared Spatial-Temporal Video Super-Resolution through Heat Conduction Priors,"Mingxuan Zhou, Shuang Li, Yutang Zhang et al.",科学、医学与特殊传感,科学/医学/特殊传感,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zhou_Thermal_Diffusion_Matters_Infrared_Spatial-Temporal_Video_Super-Resolution_through_Heat_Conduction_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Thermal_Diffusion_Matters_Infrared_Spatial-Temporal_Video_Super-Resolution_through_Heat_Conduction_CVPR_2026_paper.pdf
1230,2026-06-05,Diffusion-Based Makeup Transfer with Facial Region-Aware Makeup Features,"Zheng Gao, Debin Meng, Yunqi Miao et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Gao_Diffusion-Based_Makeup_Transfer_with_Facial_Region-Aware_Makeup_Features_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_Diffusion-Based_Makeup_Transfer_with_Facial_Region-Aware_Makeup_Features_CVPR_2026_paper.pdf
1274,2026-06-05,GRPO-Guard: Mitigating Implicit Over-Optimization in Flow Matching via Regulated Clipping,"Jing Wang, Jiajun Liang, Jie Liu et al.",基础模型与生成理论,图像,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_GRPO-Guard_Mitigating_Implicit_Over-Optimization_in_Flow_Matching_via_Regulated_Clipping_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_GRPO-Guard_Mitigating_Implicit_Over-Optimization_in_Flow_Matching_via_Regulated_Clipping_CVPR_2026_paper.pdf
1275,2026-06-05,Efficient Weighted Sampling via Score-based Generative Models,"Heasung Kim, Taekyun Lee, Hyeji Kim et al.",效率、训练与压缩,图像,Score-based / SDS,摘要强相关: score/SDS,score; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Kim_Efficient_Weighted_Sampling_via_Score-based_Generative_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_Efficient_Weighted_Sampling_via_Score-based_Generative_Models_CVPR_2026_paper.pdf
1283,2026-06-05,Reasoning Diffusion for Unpaired Test Time Out-of-distribution Text-Image to Video Generation,"Zirui Pan, Xin Wang, Yipeng Zhang et al.",视频、音频与时序生成,视频,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Pan_Reasoning_Diffusion_for_Unpaired_Test_Time_Out-of-distribution_Text-Image_to_Video_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Pan_Reasoning_Diffusion_for_Unpaired_Test_Time_Out-of-distribution_Text-Image_to_Video_CVPR_2026_paper.pdf
1316,2026-06-05,ImageRAGTurbo: Towards One-step Text-to-Image Generation with Retrieval-Augmented Diffusion Models,"Peijie Qiu, Hariharan Ramshankar, Arnau Ramisa et al.",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Qiu_ImageRAGTurbo_Towards_One-step_Text-to-Image_Generation_with_Retrieval-Augmented_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Qiu_ImageRAGTurbo_Towards_One-step_Text-to-Image_Generation_with_Retrieval-Augmented_Diffusion_Models_CVPR_2026_paper.pdf
1334,2026-06-06,Pluggable Pruning with Contiguous Layer Distillation for Diffusion Transformers,"Jian Ma, Qirong Peng, Xujie Zhu et al.",效率、训练与压缩,图像,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Ma_Pluggable_Pruning_with_Contiguous_Layer_Distillation_for_Diffusion_Transformers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_Pluggable_Pruning_with_Contiguous_Layer_Distillation_for_Diffusion_Transformers_CVPR_2026_paper.pdf
1342,2026-06-06,Dual Ascent Diffusion for Inverse Problems,"Minseo Kim, Axel Levy, Gordon Wetzstein",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Kim_Dual_Ascent_Diffusion_for_Inverse_Problems_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_Dual_Ascent_Diffusion_for_Inverse_Problems_CVPR_2026_paper.pdf
1347,2026-06-06,AffordGrasp: Cross-Modal Diffusion for Affordance-Aware Grasp Synthesis,"Xiaofei Wu, Yi Zhang, Yumeng Liu et al.",机器人、自动驾驶与规划,机器人/具身,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Wu_AffordGrasp_Cross-Modal_Diffusion_for_Affordance-Aware_Grasp_Synthesis_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_AffordGrasp_Cross-Modal_Diffusion_for_Affordance-Aware_Grasp_Synthesis_CVPR_2026_paper.pdf
1357,2026-06-06,MoCoDiff: A Controllable Autoregressive Diffusion Model for Expressive Motion Generation,"Wenfeng Song, Xuehan Wang, Shuai Li et al.",对齐、安全与可控生成,人体/运动,Autoregressive Diffusion,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Song_MoCoDiff_A_Controllable_Autoregressive_Diffusion_Model_for_Expressive_Motion_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Song_MoCoDiff_A_Controllable_Autoregressive_Diffusion_Model_for_Expressive_Motion_Generation_CVPR_2026_paper.pdf
1362,2026-06-06,Streaming Diffusion Model for Fast Infrared and Visible Video Fusion,"Jinyuan Liu, Ludan Sun, Tengyu Ma et al.",效率、训练与压缩,科学/医学/特殊传感,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_Streaming_Diffusion_Model_for_Fast_Infrared_and_Visible_Video_Fusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Streaming_Diffusion_Model_for_Fast_Infrared_and_Visible_Video_Fusion_CVPR_2026_paper.pdf
1371,2026-06-06,FlowDC: Flow-Based Decoupling-Decay for Complex Image Editing,"Yilei Jiang, Zhen Wang, Yanghao Wang et al.",图像生成、编辑与纹理,图像,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Jiang_FlowDC_Flow-Based_Decoupling-Decay_for_Complex_Image_Editing_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_FlowDC_Flow-Based_Decoupling-Decay_for_Complex_Image_Editing_CVPR_2026_paper.pdf
1373,2026-06-06,MeanFlow Transformers with Representation Autoencoders,"Zheyuan Hu, Chieh-Hsin Lai, Ge Wu et al.",感知、表征与判别任务,图像,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Hu_MeanFlow_Transformers_with_Representation_Autoencoders_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Hu_MeanFlow_Transformers_with_Representation_Autoencoders_CVPR_2026_paper.pdf
1374,2026-06-06,WeMMU: Enhanced Bridging of Vision-Language Models and Diffusion Models via Noisy Query Tokens,"Jian Yang, Dacheng Yin, Xiaoxuan He et al.",多模态、VLM 与语言桥接,多模态/VLM,Diffusion Model,标题强相关: diffusion/denoising,diffusion; denoise,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_WeMMU_Enhanced_Bridging_of_Vision-Language_Models_and_Diffusion_Models_via_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_WeMMU_Enhanced_Bridging_of_Vision-Language_Models_and_Diffusion_Models_via_CVPR_2026_paper.pdf
1379,2026-06-06,NaTex: Seamless Texture Generation as Latent Color Diffusion,"Zeqiang Lai, Yunfei Zhao, Zibo Zhao et al.",图像恢复、低层视觉与逆问题,图像,Latent Diffusion,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Lai_NaTex_Seamless_Texture_Generation_as_Latent_Color_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lai_NaTex_Seamless_Texture_Generation_as_Latent_Color_Diffusion_CVPR_2026_paper.pdf
1387,2026-06-06,PhyOceanCast: Global Ocean Forecasting with Physics-Informed Diffusion,"Qixiu Li, Xiang Zhu, Xiaoyong Li et al.",科学、医学与特殊传感,科学/医学/特殊传感,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Li_PhyOceanCast_Global_Ocean_Forecasting_with_Physics-Informed_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_PhyOceanCast_Global_Ocean_Forecasting_with_Physics-Informed_Diffusion_CVPR_2026_paper.pdf
1400,2026-06-06,SenCache: Accelerating Diffusion Model Inference via Sensitivity-Aware Caching,"Yasaman Haghighi, Alexandre Alahi",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Haghighi_SenCache_Accelerating_Diffusion_Model_Inference_via_Sensitivity-Aware_Caching_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Haghighi_SenCache_Accelerating_Diffusion_Model_Inference_via_Sensitivity-Aware_Caching_CVPR_2026_paper.pdf
1404,2026-06-06,HDW-SR: High-Frequency Guided Diffusion Model based on Wavelet Decomposition for Image Super-Resolution,"Chao Yang, Boqian Zhang, Jinghao Xu et al.",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_HDW-SR_High-Frequency_Guided_Diffusion_Model_based_on_Wavelet_Decomposition_for_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_HDW-SR_High-Frequency_Guided_Diffusion_Model_based_on_Wavelet_Decomposition_for_CVPR_2026_paper.pdf
1408,2026-06-06,Self-Diffusion Driven Blind Imaging,"Yanlong Yang, Guanxiong Luo",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_Self-Diffusion_Driven_Blind_Imaging_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Self-Diffusion_Driven_Blind_Imaging_CVPR_2026_paper.pdf
1409,2026-06-06,Delta Rectified Flow Sampling for Text-to-Image Editing,"Gaspard Beaudouin, Minghan Li, Jaeyeon Kim et al.",图像生成、编辑与纹理,图像,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Beaudouin_Delta_Rectified_Flow_Sampling_for_Text-to-Image_Editing_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Beaudouin_Delta_Rectified_Flow_Sampling_for_Text-to-Image_Editing_CVPR_2026_paper.pdf
1431,2026-06-06,Training-free Mixed-Resolution Latent Upsampling for Spatially Accelerated Diffusion Transformers,"Wongi Jeong, Kyungryeol Lee, Hoigi Seo et al.",效率、训练与压缩,图像,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Jeong_Training-free_Mixed-Resolution_Latent_Upsampling_for_Spatially_Accelerated_Diffusion_Transformers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Jeong_Training-free_Mixed-Resolution_Latent_Upsampling_for_Spatially_Accelerated_Diffusion_Transformers_CVPR_2026_paper.pdf
1443,2026-06-06,InvAD: Inversion-based Reconstruction-Free Anomaly Detection with Diffusion Models,"Shunsuke Sakai, Xiangteng He, Chunzhi Gu et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Sakai_InvAD_Inversion-based_Reconstruction-Free_Anomaly_Detection_with_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Sakai_InvAD_Inversion-based_Reconstruction-Free_Anomaly_Detection_with_Diffusion_Models_CVPR_2026_paper.pdf
1449,2026-06-06,Attribute-Preserving Pseudo-Labeling for Diffusion-Based Face Swapping,"Jiwon Kang, Yeji Choi, JoungBin Lee et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Kang_Attribute-Preserving_Pseudo-Labeling_for_Diffusion-Based_Face_Swapping_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kang_Attribute-Preserving_Pseudo-Labeling_for_Diffusion-Based_Face_Swapping_CVPR_2026_paper.pdf
1482,2026-06-06,Uni-DAD: Unified Distillation and Adaptation of Diffusion Models for Few-step Few-shot Image Generation,"Yara Bahram, Mélodie Desbos, Mohammadhadi Shateri et al.",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Bahram_Uni-DAD_Unified_Distillation_and_Adaptation_of_Diffusion_Models_for_Few-step_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Bahram_Uni-DAD_Unified_Distillation_and_Adaptation_of_Diffusion_Models_for_Few-step_CVPR_2026_paper.pdf
1499,2026-06-06,Few-shot Acoustic Synthesis with Multimodal Flow Matching,Amandine Brunetto,多模态、VLM 与语言桥接,多模态/VLM,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Brunetto_Few-shot_Acoustic_Synthesis_with_Multimodal_Flow_Matching_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Brunetto_Few-shot_Acoustic_Synthesis_with_Multimodal_Flow_Matching_CVPR_2026_paper.pdf
1500,2026-06-06,Anatomica: Localized Control over Geometric and Topological Properties for Anatomical Diffusion Models,"Karim Kadry, Abdalla Abdelwahed, Ajay Manicka et al.",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Kadry_Anatomica_Localized_Control_over_Geometric_and_Topological_Properties_for_Anatomical_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kadry_Anatomica_Localized_Control_over_Geometric_and_Topological_Properties_for_Anatomical_CVPR_2026_paper.pdf
1522,2026-06-06,D$^2$-FOSA: Dual-Diffusion Guided EEG-to-Image Reconstruction with Frequency-Oriented Semantic Alignment,"Chenglong Yu, Shuai Shen, Xiangsheng Li et al.",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Yu_D2-FOSA_Dual-Diffusion_Guided_EEG-to-Image_Reconstruction_with_Frequency-Oriented_Semantic_Alignment_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yu_D2-FOSA_Dual-Diffusion_Guided_EEG-to-Image_Reconstruction_with_Frequency-Oriented_Semantic_Alignment_CVPR_2026_paper.pdf
1551,2026-06-06,Iris: Bringing Real-World Priors into Diffusion Model for Monocular Depth Estimation,"Xinhao Cai, Gensheng Pei, Zeren Sun et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Cai_Iris_Bringing_Real-World_Priors_into_Diffusion_Model_for_Monocular_Depth_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_Iris_Bringing_Real-World_Priors_into_Diffusion_Model_for_Monocular_Depth_CVPR_2026_paper.pdf
1601,2026-06-06,L3DR: 3D-aware LiDAR Diffusion and Rectification,"Quan Liu, Xiaoqin Zhang, Ling Shao et al.",科学、医学与特殊传感,3D/多视图,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_L3DR_3D-aware_LiDAR_Diffusion_and_Rectification_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_L3DR_3D-aware_LiDAR_Diffusion_and_Rectification_CVPR_2026_paper.pdf
1602,2026-06-06,Semantic Derivative Flow: Graph-Guided Diffusion for Controllable Instance Interactions,"Shibin Mei, Hang Wang, Bingbing Ni",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Mei_Semantic_Derivative_Flow_Graph-Guided_Diffusion_for_Controllable_Instance_Interactions_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Mei_Semantic_Derivative_Flow_Graph-Guided_Diffusion_for_Controllable_Instance_Interactions_CVPR_2026_paper.pdf
1605,2026-06-06,Resolving Endpoint Underfitting in Diffusion Bridges via Noise Alignment,"Yurong Gao, Zicheng Zhang, Congying Han et al.",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Gao_Resolving_Endpoint_Underfitting_in_Diffusion_Bridges_via_Noise_Alignment_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_Resolving_Endpoint_Underfitting_in_Diffusion_Bridges_via_Noise_Alignment_CVPR_2026_paper.pdf
1626,2026-06-06,DRiffusion: Draft-and-Refine Process Parallelizes Diffusion Models with Ease,"Runsheng Bai, Chengyu Zhang, Yangdong Deng",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Bai_DRiffusion_Draft-and-Refine_Process_Parallelizes_Diffusion_Models_with_Ease_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Bai_DRiffusion_Draft-and-Refine_Process_Parallelizes_Diffusion_Models_with_Ease_CVPR_2026_paper.pdf
1631,2026-06-06,PlannerRFT: Reinforcing Diffusion Planners through Closed-Loop and Sample-Efficient Fine-Tuning,"Hongchen Li, Tianyu Li, Jiazhi Yang et al.",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Li_PlannerRFT_Reinforcing_Diffusion_Planners_through_Closed-Loop_and_Sample-Efficient_Fine-Tuning_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_PlannerRFT_Reinforcing_Diffusion_Planners_through_Closed-Loop_and_Sample-Efficient_Fine-Tuning_CVPR_2026_paper.pdf
1633,2026-06-06,Unifying Precise Keyframes and Semantic Control via Multi-level Diffusion,"Linjun Wu, Jiejia Yu, Leyang Jin et al.",对齐、安全与可控生成,视频,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Wu_Unifying_Precise_Keyframes_and_Semantic_Control_via_Multi-level_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_Unifying_Precise_Keyframes_and_Semantic_Control_via_Multi-level_Diffusion_CVPR_2026_paper.pdf
1669,2026-06-06,DiffuView: Multi-View Diffusion Pretraining for 3D Aware Robotic Manipulation,"Kaizhao Zhang, Tian Niu, Tianyu Liu et al.",效率、训练与压缩,3D/多视图,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_DiffuView_Multi-View_Diffusion_Pretraining_for_3D_Aware_Robotic_Manipulation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_DiffuView_Multi-View_Diffusion_Pretraining_for_3D_Aware_Robotic_Manipulation_CVPR_2026_paper.pdf
1688,2026-06-06,CG-Floor: Centroid-Guided Diffusion for Large-Scale Floorplan Generation,"Hongjin Lian, Jian Ma, Hongjie Chen et al.",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Lian_CG-Floor_Centroid-Guided_Diffusion_for_Large-Scale_Floorplan_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lian_CG-Floor_Centroid-Guided_Diffusion_for_Large-Scale_Floorplan_Generation_CVPR_2026_paper.pdf
1724,2026-06-06,Guiding a Diffusion Model by Swapping Its Tokens,"Weijia Zhang, Yuehao Liu, Shanyan Guan et al.",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Guiding_a_Diffusion_Model_by_Swapping_Its_Tokens_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Guiding_a_Diffusion_Model_by_Swapping_Its_Tokens_CVPR_2026_paper.pdf
1737,2026-06-06,When Numbers Speak: Aligning Textual Numerals and Visual Instances in Text-to-Video Diffusion Models,"Zhengyang Sun, Yu Chen, Xin Zhou et al.",视频、音频与时序生成,视频,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Sun_When_Numbers_Speak_Aligning_Textual_Numerals_and_Visual_Instances_in_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_When_Numbers_Speak_Aligning_Textual_Numerals_and_Visual_Instances_in_CVPR_2026_paper.pdf
1777,2026-06-06,Sculpt4D: Generating 4D Shapes via Sparse-Attention Diffusion Transformers,"Minghao Yin, Wenbo Hu, Jiale Xu et al.",3D、多视图与场景生成,3D/多视图,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Yin_Sculpt4D_Generating_4D_Shapes_via_Sparse-Attention_Diffusion_Transformers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yin_Sculpt4D_Generating_4D_Shapes_via_Sparse-Attention_Diffusion_Transformers_CVPR_2026_paper.pdf
1783,2026-06-06,CARD: Correlation Aware Restoration with Diffusion,"Niki Nezakati, Arnab Ghosh, Amit Roy-Chowdhury et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Nezakati_CARD_Correlation_Aware_Restoration_with_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Nezakati_CARD_Correlation_Aware_Restoration_with_Diffusion_CVPR_2026_paper.pdf
1795,2026-06-06,DA-VAE: Plug-in Latent Compression for Diffusion via Detail Alignment,"Xin Cai, Zhiyuan You, Zhoutong Zhang et al.",对齐、安全与可控生成,图像,Latent Diffusion,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Cai_DA-VAE_Plug-in_Latent_Compression_for_Diffusion_via_Detail_Alignment_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_DA-VAE_Plug-in_Latent_Compression_for_Diffusion_via_Detail_Alignment_CVPR_2026_paper.pdf
1817,2026-06-06,"Forecast the Principal, Stabilize the Residual: Subspace-Aware Feature Caching for Diffusion Transformers","Guantao Chen, Shikang Zheng, Yuqi Lin et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Chen_Forecast_the_Principal_Stabilize_the_Residual_Subspace-Aware_Feature_Caching_for_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Forecast_the_Principal_Stabilize_the_Residual_Subspace-Aware_Feature_Caching_for_CVPR_2026_paper.pdf
1844,2026-06-06,Exploring Conditions for Diffusion Models in Robotic Control,"Heeseong Shin, Byeongho Heo, Dongyoon Han et al.",对齐、安全与可控生成,机器人/具身,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Shin_Exploring_Conditions_for_Diffusion_Models_in_Robotic_Control_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Shin_Exploring_Conditions_for_Diffusion_Models_in_Robotic_Control_CVPR_2026_paper.pdf
1847,2026-06-06,SeaCache: Spectral-Evolution-Aware Cache for Accelerating Diffusion Models,"Jiwoo Chung, Sangeek Hyun, MinKyu Lee et al.",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Chung_SeaCache_Spectral-Evolution-Aware_Cache_for_Accelerating_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chung_SeaCache_Spectral-Evolution-Aware_Cache_for_Accelerating_Diffusion_Models_CVPR_2026_paper.pdf
